batch,index,path,track,lines,severity,tags,action,optimization_impact,finding,recommendation,validation
1,125,College/Intelligence/AssistantPolicyRAG.swift,B-app-feature,262,Low,none,monitor,Low,No notable legacy/performance finding in current audit pass.,Retain for now; add owner/removal criteria if compatibility-related.,Build College scheme; run relevant tests/smoke path.
2,126,College/Intelligence/AssistantReplyModels.swift,B-app-feature,48,Low,none,monitor,Low,No notable legacy/performance finding in current audit pass.,Retain for now; add owner/removal criteria if compatibility-related.,Build College scheme; run relevant tests/smoke path.
2,127,College/Intelligence/AssistantStudentGuidePanel.swift,B-app-feature,94,Low,none,monitor,Low,No notable legacy/performance finding in current audit pass.,Retain for now; add owner/removal criteria if compatibility-related.,Build College scheme; run relevant tests/smoke path.
2,128,College/Intelligence/AssistantToolSources.swift,B-app-feature,121,Low,none,monitor,Low,No notable legacy/performance finding in current audit pass.,Retain for now; add owner/removal criteria if compatibility-related.,Build College scheme; run relevant tests/smoke path.
2,129,College/Intelligence/AssistantWebFetchPolicy.swift,B-app-feature,71,Low,none,monitor,Low,No notable legacy/performance finding in current audit pass.,Retain for now; add owner/removal criteria if compatibility-related.,Build College scheme; run relevant tests/smoke path.
2,130,College/Intelligence/AssistantWebMemoryEmbedding.swift,B-app-feature,105,Low,dead-code-candidate,delete,Low,data(from:) appears declaration-only.,"Verify references/dynamic use, then remove in cleanup wave.",Build College scheme; run relevant tests/smoke path.
2,131,College/Intelligence/AssistantWebMemoryLibraryView.swift,B-app-feature,169,Low,none,monitor,Low,No notable legacy/performance finding in current audit pass.,Retain for now; add owner/removal criteria if compatibility-related.,Build College scheme; run relevant tests/smoke path.
2,132,College/Intelligence/AssistantWebMemoryStore.swift,B-app-feature,572,Low,dead-code-candidate,delete,Low,resetForTesting() appears declaration-only/debug-only.,"Verify references/dynamic use, then remove in cleanup wave.",Build College scheme; run relevant tests/smoke path.
2,133,College/Intelligence/AssistantWebPageExtractor.swift,B-app-feature,144,Low,none,monitor,Low,No notable legacy/performance finding in current audit pass.,Retain for now; add owner/removal criteria if compatibility-related.,Build College scheme; run relevant tests/smoke path.
2,134,College/Intelligence/AssistantWebSearchRateLimiter.swift,B-app-feature,55,Low,dead-code-candidate,delete,Low,resetForTesting() appears declaration-only/debug-only.,"Verify references/dynamic use, then remove in cleanup wave.",Build College scheme; run relevant tests/smoke path.
2,135,College/Intelligence/AssistantWebSearchSettings.swift,B-app-feature,66,Low,none,monitor,Low,No notable legacy/performance finding in current audit pass.,Retain for now; add owner/removal criteria if compatibility-related.,Build College scheme; run relevant tests/smoke path.
2,136,College/Intelligence/GitHubDataService.swift,B-app-feature,252,Low,none,monitor,Low,No notable legacy/performance finding in current audit pass.,Retain for now; add owner/removal criteria if compatibility-related.,Build College scheme; run relevant tests/smoke path.
2,137,College/Intelligence/IntelligenceDebugView.swift,B-app-feature,245,Low,dead-code-candidate,monitor,Low,Debug-only surface; likely intentionally retained.,Retain for now; add owner/removal criteria if compatibility-related.,Build College scheme; run relevant tests/smoke path.
2,138,College/Intelligence/IntelligenceService.swift,B-app-feature,444,Low,none,monitor,Low,No notable legacy/performance finding in current audit pass.,Retain for now; add owner/removal criteria if compatibility-related.,Build College scheme; run relevant tests/smoke path.
2,139,College/Intelligence/SearXNGClient.swift,B-app-feature,121,Low,none,monitor,Low,No notable legacy/performance finding in current audit pass.,Retain for now; add owner/removal criteria if compatibility-related.,Build College scheme; run relevant tests/smoke path.
2,140,College/Intelligence/ToolCallStreamParser.swift,B-app-feature,57,Low,dead-code-candidate,monitor,Low,ToolCallStreamParseResult appears internal-only; review before inlining/removal.,Retain for now; add owner/removal criteria if compatibility-related.,Build College scheme; run relevant tests/smoke path.
2,141,College/Location/LocationETAService.swift,B-app-feature,44,Low,none,monitor,Low,No notable legacy/performance finding in current audit pass.,Retain for now; add owner/removal criteria if compatibility-related.,Build College scheme; run relevant tests/smoke path.
2,142,College/Location/LocationPermissionService.swift,B-app-feature,79,Low,none,monitor,Low,No notable legacy/performance finding in current audit pass.,Retain for now; add owner/removal criteria if compatibility-related.,Build College scheme; run relevant tests/smoke path.
2,143,College/Location/LocationPickerSheet.swift,B-app-feature,265,Low,none,monitor,Low,No notable legacy/performance finding in current audit pass.,Retain for now; add owner/removal criteria if compatibility-related.,Build College scheme; run relevant tests/smoke path.
2,144,College/Location/LocationRecentsStore.swift,B-app-feature,32,Low,none,monitor,Low,No notable legacy/performance finding in current audit pass.,Retain for now; add owner/removal criteria if compatibility-related.,Build College scheme; run relevant tests/smoke path.
2,145,College/Location/MapLocationSearchService.swift,B-app-feature,272,Low,none,monitor,Low,No notable legacy/performance finding in current audit pass.,Retain for now; add owner/removal criteria if compatibility-related.,Build College scheme; run relevant tests/smoke path.
2,146,College/Location/TravelTimeStore.swift,B-app-feature,73,Low,none,monitor,Low,No notable legacy/performance finding in current audit pass.,Retain for now; add owner/removal criteria if compatibility-related.,Build College scheme; run relevant tests/smoke path.
2,147,College/MajorDetailsView.swift,B-app-feature,1997,Low,none,monitor,Low,No notable legacy/performance finding in current audit pass.,Retain for now; add owner/removal criteria if compatibility-related.,Build College scheme; run relevant tests/smoke path.
2,148,College/MajorMinorDetailsView.swift,B-app-feature,2084,Low,none,monitor,Low,No notable legacy/performance finding in current audit pass.,Retain for now; add owner/removal criteria if compatibility-related.,Build College scheme; run relevant tests/smoke path.
2,149,College/Notifications/AcademicNotificationScheduler.swift,B-app-feature,147,Low,none,monitor,Low,No notable legacy/performance finding in current audit pass.,Retain for now; add owner/removal criteria if compatibility-related.,Build College scheme; run relevant tests/smoke path.
2,150,College/Notifications/AppNotificationCenter.swift,B-app-feature,204,Low,none,monitor,Low,No notable legacy/performance finding in current audit pass.,Retain for now; add owner/removal criteria if compatibility-related.,Build College scheme; run relevant tests/smoke path.
2,151,College/Notifications/AppNotificationHost.swift,B-app-feature,8,Low,none,monitor,Low,No notable legacy/performance finding in current audit pass.,Retain for now; add owner/removal criteria if compatibility-related.,Build College scheme; run relevant tests/smoke path.
2,152,College/Notifications/NotificationNames.swift,B-app-feature,6,Low,none,monitor,Low,No notable legacy/performance finding in current audit pass.,Retain for now; add owner/removal criteria if compatibility-related.,Build College scheme; run relevant tests/smoke path.
2,153,College/Overview/OverviewDeepCatalogPrompt.swift,B-app-feature,18,Low,none,monitor,Low,No notable legacy/performance finding in current audit pass.,Retain for now; add owner/removal criteria if compatibility-related.,Build College scheme; run relevant tests/smoke path.
2,154,College/Overview/OverviewView.swift,B-app-feature,1893,Low,none,monitor,Low,No notable legacy/performance finding in current audit pass.,Retain for now; add owner/removal criteria if compatibility-related.,Build College scheme; run relevant tests/smoke path.
2,155,College/Overview/WeatherService.swift,B-app-feature,231,Low,none,monitor,Low,No notable legacy/performance finding in current audit pass.,Retain for now; add owner/removal criteria if compatibility-related.,Build College scheme; run relevant tests/smoke path.
2,156,College/Overview/WidgetKit/EqualizerBarsView.swift,B-app-feature,34,Low,none,monitor,Low,No notable legacy/performance finding in current audit pass.,Retain for now; add owner/removal criteria if compatibility-related.,Build College scheme; run relevant tests/smoke path.
2,157,College/Overview/WidgetKit/OverviewCard.swift,B-app-feature,42,Low,none,monitor,Low,No notable legacy/performance finding in current audit pass.,Retain for now; add owner/removal criteria if compatibility-related.,Build College scheme; run relevant tests/smoke path.
2,158,College/Overview/WidgetKit/WidgetConfiguration.swift,B-app-feature,96,Low,none,monitor,Low,No notable legacy/performance finding in current audit pass.,Retain for now; add owner/removal criteria if compatibility-related.,Build College scheme; run relevant tests/smoke path.
2,159,College/Overview/WidgetKit/WidgetDescriptor.swift,B-app-feature,73,Low,none,monitor,Low,No notable legacy/performance finding in current audit pass.,Retain for now; add owner/removal criteria if compatibility-related.,Build College scheme; run relevant tests/smoke path.
2,160,College/Overview/WidgetKit/WidgetPickerView.swift,B-app-feature,268,Low,none,monitor,Low,No notable legacy/performance finding in current audit pass.,Retain for now; add owner/removal criteria if compatibility-related.,Build College scheme; run relevant tests/smoke path.
2,161,College/Overview/WidgetKit/WidgetRegistry.swift,B-app-feature,56,Low,none,monitor,Low,No notable legacy/performance finding in current audit pass.,Retain for now; add owner/removal criteria if compatibility-related.,Build College scheme; run relevant tests/smoke path.
2,162,College/Overview/Widgets/AcademicsWidget.swift,B-app-feature,331,Low,none,monitor,Low,No notable legacy/performance finding in current audit pass.,Retain for now; add owner/removal criteria if compatibility-related.,Build College scheme; run relevant tests/smoke path.
